Asiakas: Stenvalvet 221 Helsingborg AB (800586),Unname,Unnamed
23.2.2021 3.00,0.009,5.8
23.2.2021 4.00,0.009,5.7
23.2.2021 5.00,0.009,5.7
23.2.2021 6.00,0.009,5.5
23.2.2021 7.00,0.009,5.6
23.2.2021 8.00,0.009,5.9
23.2.2021 9.00,0.009,6.2
23.2.2021 10.00,0.009,6.9
23.2.2021 11.00,0.009,7.1
23.2.2021 12.00,0.009,6.8
23.2.2021 13.00,0.009,6.9
23.2.2021 14.00,0.009,6.9
23.2.2021 15.00,0.009,6.8
23.2.2021 16.00,0.009,6.9
23.2.2021 17.00,0.009,7
23.2.2021 18.00,0.009,6.7
23.2.2021 19.00,0.009,6.7
23.2.2021 20.00,0.009,6.7
23.2.2021 21.00,0.009,6.4
23.2.2021 22.00,0.009,6.6
23.2.2021 23.00,0.009,6.4
24.2.2021 0.00,0.008,5.9
24.2.2021 1.00,0.008,5.2
24.2.2021 2.00,0.008,5.7
24.2.2021 3.00,0.008,5.7
24.2.2021 4.00,0.008,5.6
24.2.2021 5.00,0.008,5.1
24.2.2021 6.00,0.008,5.4
24.2.2021 7.00,0.008,5.6
24.2.2021 8.00,0.008,5.9
24.2.2021 9.00,0.008,6.2
24.2.2021 10.00,0.008,7.4
24.2.2021 11.00,0.008,8.8
24.2.2021 12.00,0.008,9.9
24.2.2021 13.00,0.008,10.6
24.2.2021 14.00,0.008,10.9
24.2.2021 15.00,0.008,11.8
24.2.2021 16.00,0.008,11.8
24.2.2021 17.00,0.008,11.6
24.2.2021 18.00,0.008,11.2
24.2.2021 19.00,0.008,10.9
24.2.2021 20.00,0.008,10.3
24.2.2021 21.00,0.008,10.2
24.2.2021 22.00,0.008,10.3
24.2.2021 23.00,0.008,9.9
25.2.2021 0.00,0.008,9.3
25.2.2021 1.00,0.007,9.2
25.2.2021 2.00,0.007,8.8
25.2.2021 3.00,0.007,9.1
25.2.2021 4.00,0.007,8.8
25.2.2021 5.00,0.007,8.9
25.2.2021 6.00,0.007,8.4
25.2.2021 7.00,0.007,8
25.2.2021 8.00,0.007,7.2
25.2.2021 9.00,0.007,7.6
25.2.2021 10.00,0.007,9.3
25.2.2021 11.00,0.007,10.3
25.2.2021 12.00,0.007,11.9
25.2.2021 13.00,0.007,12.7
25.2.2021 14.00,0.007,13.1
25.2.2021 15.00,0.007,13.1
25.2.2021 16.00,0.007,12.2
25.2.2021 17.00,0.007,11.3
25.2.2021 18.00,0.007,10.6
25.2.2021 19.00,0.007,9.2
25.2.2021 20.00,0.007,8
25.2.2021 21.00,0.007,6.7
25.2.2021 22.00,0.007,6.3
25.2.2021 23.00,0.007,5.5
26.2.2021 0.00,0.007,4.6
26.2.2021 1.00,0.01,4.6
26.2.2021 2.00,0.01,4
26.2.2021 3.00,0.01,3.8
26.2.2021 4.00,0.01,3.8
26.2.2021 5.00,0.01,3.2
26.2.2021 6.00,0.01,2.9
26.2.2021 7.00,0.01,3
26.2.2021 8.00,0.01,3.3
26.2.2021 9.00,0.01,4.1
26.2.2021 10.00,0.01,4.9
26.2.2021 11.00,0.01,6.1
26.2.2021 12.00,0.01,6.9
26.2.2021 13.00,0.01,7.2
26.2.2021 14.00,0.01,7.1
26.2.2021 15.00,0.01,7.1
26.2.2021 16.00,0.01,6.9
26.2.2021 17.00,0.01,6.1
26.2.2021 18.00,0.01,5.3
26.2.2021 19.00,0.01,4.2
26.2.2021 20.00,0.01,3.4
26.2.2021 21.00,0.01,3.2
26.2.2021 22.00,0.01,2.8
26.2.2021 23.00,0.01,2.6
27.2.2021 0.00,0.01,2.2
27.2.2021 1.00,0.01,1.4
27.2.2021 2.00,0.01,1.2
27.2.2021 3.00,0.01,1
27.2.2021 4.00,0.01,0.4
27.2.2021 5.00,0.01,-0.1
27.2.2021 6.00,0.01,-0.4
27.2.2021 7.00,0.01,-0.7
27.2.2021 8.00,0.01,-1.1
27.2.2021 9.00,0.01,-0.2
27.2.2021 10.00,0.01,1.7
27.2.2021 11.00,0.01,3.8
27.2.2021 12.00,0.01,6
27.2.2021 13.00,0.01,7.7
27.2.2021 14.00,0.01,8.1
27.2.2021 15.00,0.01,7.6
27.2.2021 16.00,0.01,5.1
27.2.2021 17.00,0.01,4.2
27.2.2021 18.00,0.01,3.3
27.2.2021 19.00,0.01,3.5
27.2.2021 20.00,0.01,3.3
27.2.2021 21.00,0.01,2.9
27.2.2021 22.00,0.01,2
27.2.2021 23.00,0.01,1.9
28.2.2021 0.00,0.008,3.2
28.2.2021 1.00,0.008,3.5
28.2.2021 2.00,0.008,3.7
28.2.2021 3.00,0.008,3.5
28.2.2021 4.00,0.008,3.4
28.2.2021 5.00,0.008,3.3
28.2.2021 6.00,0.008,3.1
28.2.2021 7.00,0.008,3.1
28.2.2021 8.00,0.008,3.1
28.2.2021 9.00,0.008,3.2
28.2.2021 10.00,0.008,3.5
28.2.2021 11.00,0.008,4.1
28.2.2021 12.00,0.008,4.7
28.2.2021 13.00,0.008,5.2
28.2.2021 14.00,0.008,5.5
28.2.2021 15.00,0.008,6.7
28.2.2021 16.00,0.008,6.8
28.2.2021 17.00,0.008,6.4
28.2.2021 18.00,0.008,5.4
28.2.2021 19.00,0.008,3.8
28.2.2021 20.00,0.008,2.8
28.2.2021 21.00,0.008,1.7
28.2.2021 22.00,0.008,0.7
28.2.2021 23.00,0.008,0.2
1.3.2021 0.00,0.008,-0.1
1.3.2021 1.00,0.013,-0.1
1.3.2021 2.00,0.013,-0.4
1.3.2021 3.00,0.013,-0.6
1.3.2021 4.00,0.013,-0.7
1.3.2021 5.00,0.013,-0.3
1.3.2021 6.00,0.013,-0.1
1.3.2021 7.00,0.013,-0.2
1.3.2021 8.00,0.013,-0.5
1.3.2021 9.00,0.013,0.2
1.3.2021 10.00,0.013,1.5
1.3.2021 11.00,0.013,2.7
1.3.2021 12.00,0.013,3.8
1.3.2021 13.00,0.013,4
1.3.2021 14.00,0.013,3.6
1.3.2021 15.00,0.013,3.5
1.3.2021 16.00,0.013,3.6
1.3.2021 17.00,0.013,3.8
1.3.2021 18.00,0.013,4.1
1.3.2021 19.00,0.013,3.2
1.3.2021 20.00,0.013,2.5
1.3.2021 21.00,0.013,1.3
1.3.2021 22.00,0.013,0.6
1.3.2021 23.00,0.013,0.8
2.3.2021 0.00,0.013,2.1
2.3.2021 1.00,0.012,2
2.3.2021 2.00,0.012,2
2.3.2021 3.00,0.012,2.3
2.3.2021 4.00,0.012,2.3
2.3.2021 5.00,0.012,2
2.3.2021 6.00,0.012,2
2.3.2021 7.00,0.012,2
2.3.2021 8.00,0.012,2
2.3.2021 9.00,0.012,2.2
2.3.2021 10.00,0.012,2.5
2.3.2021 11.00,0.012,2.6
2.3.2021 12.00,0.012,2.9
2.3.2021 13.00,0.012,3.1
2.3.2021 14.00,0.012,3
2.3.2021 15.00,0.012,2.9
2.3.2021 16.00,0.012,2.6
2.3.2021 17.00,0.012,2.3
2.3.2021 18.00,0.012,2.1
2.3.2021 19.00,0.012,1.9
2.3.2021 20.00,0.012,1.8
2.3.2021 21.00,0.012,1.9
2.3.2021 22.00,0.012,1.9
2.3.2021 23.00,0.012,1.8
3.3.2021 0.00,0.012,1.8
3.3.2021 1.00,0.012,1.6
3.3.2021 2.00,0.012,1.4
3.3.2021 3.00,0.012,1.1
3.3.2021 4.00,0.012,0.9
3.3.2021 5.00,0.012,0.7
3.3.2021 6.00,0.012,0.4
3.3.2021 7.00,0.012,0.2
3.3.2021 8.00,0.012,-0.1
3.3.2021 9.00,0.012,-0.1
3.3.2021 10.00,0.012,0
3.3.2021 11.00,0.012,0.4
3.3.2021 12.00,0.012,0.8
3.3.2021 13.00,0.012,1.5
3.3.2021 14.00,0.012,1.8
3.3.2021 15.00,0.012,1.9
3.3.2021 16.00,0.012,2.3
3.3.2021 17.00,0.012,2.1
3.3.2021 18.00,0.012,1.8
3.3.2021 19.00,0.012,1.5
3.3.2021 20.00,0.012,1
3.3.2021 21.00,0.012,0.3
3.3.2021 22.00,0.012,-0.2
3.3.2021 23.00,0.012,-0.3
4.3.2021 0.00,0.012,0
4.3.2021 1.00,0.012,0.3
4.3.2021 2.00,0.012,0.6
4.3.2021 3.00,0.012,0.9
4.3.2021 4.00,0.012,1.2
4.3.2021 5.00,0.012,1.4
4.3.2021 6.00,0.012,1.4
4.3.2021 7.00,0.012,1.4
4.3.2021 8.00,0.012,1.2
4.3.2021 9.00,0.012,1.2
4.3.2021 10.00,0.012,1.5
4.3.2021 11.00,0.012,2.1
4.3.2021 12.00,0.012,3.2
4.3.2021 13.00,0.012,3.4
4.3.2021 14.00,0.012,4.1
4.3.2021 15.00,0.012,5
4.3.2021 16.00,0.012,4.6
4.3.2021 17.00,0.012,4.2
4.3.2021 18.00,0.012,3
4.3.2021 19.00,0.012,1.1
4.3.2021 20.00,0.012,-0.1
4.3.2021 21.00,0.012,-0.6
4.3.2021 22.00,0.012,-1
4.3.2021 23.00,0.012,-1.4
5.3.2021 0.00,0.012,-2.3
5.3.2021 1.00,0.013,-2.5
5.3.2021 2.00,0.013,-3
5.3.2021 3.00,0.013,-3
5.3.2021 4.00,0.013,-3
5.3.2021 5.00,0.013,-3.2
5.3.2021 6.00,0.013,-3
5.3.2021 7.00,0.013,-2.9
5.3.2021 8.00,0.013,-3.1
5.3.2021 9.00,0.013,-1.2
5.3.2021 10.00,0.013,1
5.3.2021 11.00,0.013,2.7
5.3.2021 12.00,0.013,3.6
5.3.2021 13.00,0.013,3.8
5.3.2021 14.00,0.013,3.7
5.3.2021 15.00,0.013,3.7
5.3.2021 16.00,0.013,3.6
5.3.2021 17.00,0.013,3.1
5.3.2021 18.00,0.013,2.2
5.3.2021 19.00,0.013,0.7
5.3.2021 20.00,0.013,-0.3
5.3.2021 21.00,0.013,-0.9
5.3.2021 22.00,0.013,-1.2
5.3.2021 23.00,0.013,-1.8
6.3.2021 0.00,0.01,-2.5
6.3.2021 1.00,0.01,-2.9
6.3.2021 2.00,0.01,-3.2
6.3.2021 3.00,0.01,-3.2
6.3.2021 4.00,0.01,-3
6.3.2021 5.00,0.01,-2.6
6.3.2021 6.00,0.01,-2.6
6.3.2021 7.00,0.01,-2.4
6.3.2021 8.00,0.01,-1.7
6.3.2021 9.00,0.01,-0.1
6.3.2021 10.00,0.01,1
6.3.2021 11.00,0.01,2.3
6.3.2021 12.00,0.01,3.8
6.3.2021 13.00,0.01,4.1
6.3.2021 14.00,0.01,4.7
6.3.2021 15.00,0.01,5.3
6.3.2021 16.00,0.01,5.4
6.3.2021 17.00,0.01,4.7
6.3.2021 18.00,0.01,4.2
6.3.2021 19.00,0.01,3.9
6.3.2021 20.00,0.01,3.9
6.3.2021 21.00,0.01,3.7
6.3.2021 22.00,0.01,3.4
6.3.2021 23.00,0.01,3.4
7.3.2021 0.00,0.009,3.3
7.3.2021 1.00,0.009,3.3
7.3.2021 2.00,0.009,3.4
7.3.2021 3.00,0.009,3.4
7.3.2021 4.00,0.009,3.2
7.3.2021 5.00,0.009,3.3
7.3.2021 6.00,0.009,3.4
7.3.2021 7.00,0.009,3.5
7.3.2021 8.00,0.009,3.7
7.3.2021 9.00,0.009,3.9
7.3.2021 10.00,0.009,4
7.3.2021 11.00,0.009,4.1
7.3.2021 12.00,0.009,4.2
7.3.2021 13.00,0.009,5.6
7.3.2021 14.00,0.009,5
7.3.2021 15.00,0.009,5
7.3.2021 16.00,0.009,4.7
7.3.2021 17.00,0.009,4.6
7.3.2021 18.00,0.009,3.6
7.3.2021 19.00,0.009,1.8
7.3.2021 20.00,0.009,0.8
7.3.2021 21.00,0.009,-0.2
7.3.2021 22.00,0.009,-0.8
7.3.2021 23.00,0.009,-1.5
8.3.2021 0.00,0.009,-1.7
8.3.2021 1.00,0.014,-1.9
8.3.2021 2.00,0.014,-2
8.3.2021 3.00,0.014,-2
8.3.2021 4.00,0.014,-2.9
8.3.2021 5.00,0.014,-3.6
8.3.2021 6.00,0.014,-3.9
8.3.2021 7.00,0.014,-4.6
8.3.2021 8.00,0.014,-4.5
8.3.2021 9.00,0.014,-2.5
8.3.2021 10.00,0.014,-0.4
8.3.2021 11.00,0.014,1.1
8.3.2021 12.00,0.014,2.1
8.3.2021 13.00,0.014,3.1
8.3.2021 14.00,0.014,3.2
8.3.2021 15.00,0.014,3.3
8.3.2021 16.00,0.014,3.3
8.3.2021 17.00,0.014,2.9
8.3.2021 18.00,0.014,1.6
8.3.2021 19.00,0.014,-0.4
8.3.2021 20.00,0.014,-1.1
8.3.2021 21.00,0.014,-1.7
8.3.2021 22.00,0.014,-2.2
8.3.2021 23.00,0.014,-2.9
9.3.2021 0.00,0.014,-3.4
9.3.2021 1.00,0.013,-4.1
9.3.2021 2.00,0.013,-4.4
9.3.2021 3.00,0.013,-4.7
9.3.2021 4.00,0.013,-5
9.3.2021 5.00,0.013,-5.4
9.3.2021 6.00,0.013,-5.5
9.3.2021 7.00,0.013,-5.5
9.3.2021 8.00,0.013,-5.4
9.3.2021 9.00,0.013,-3.1
9.3.2021 10.00,0.013,-0.2
9.3.2021 11.00,0.013,1.5
9.3.2021 12.00,0.013,2.7
9.3.2021 13.00,0.013,3.5
9.3.2021 14.00,0.013,3.9
9.3.2021 15.00,0.013,4.3
9.3.2021 16.00,0.013,3.9
9.3.2021 17.00,0.013,3.4
9.3.2021 18.00,0.013,2.2
9.3.2021 19.00,0.013,0.1
9.3.2021 20.00,0.013,-1
9.3.2021 21.00,0.013,-1.2
9.3.2021 22.00,0.013,-0.8
9.3.2021 23.00,0.013,-1.1
10.3.2021 0.00,0.013,-1.2
10.3.2021 1.00,0.013,-1.3
10.3.2021 2.00,0.013,-1.2
10.3.2021 3.00,0.013,-1.4
10.3.2021 4.00,0.013,-1.8
10.3.2021 5.00,0.013,-2.5
10.3.2021 6.00,0.013,-2.8
10.3.2021 7.00,0.013,-3
10.3.2021 8.00,0.013,-2.8
10.3.2021 9.00,0.013,-1.7
10.3.2021 10.00,0.013,0.1
10.3.2021 11.00,0.013,2.1
10.3.2021 12.00,0.013,2.8
10.3.2021 13.00,0.013,3.5
10.3.2021 14.00,0.013,4.2
10.3.2021 15.00,0.013,4.4
10.3.2021 16.00,0.013,4.1
10.3.2021 17.00,0.013,3.4
10.3.2021 18.00,0.013,2.5
10.3.2021 19.00,0.013,1.3
10.3.2021 20.00,0.013,0.7
10.3.2021 21.00,0.013,0.2
10.3.2021 22.00,0.013,0.2
10.3.2021 23.00,0.013,0.7
11.3.2021 0.00,0.013,1.1
11.3.2021 1.00,0.013,1.6
11.3.2021 2.00,0.013,2.3
11.3.2021 3.00,0.013,2.7
11.3.2021 4.00,0.013,2.2
11.3.2021 5.00,0.013,0.2
11.3.2021 6.00,0.013,0.2
11.3.2021 7.00,0.013,0.3
11.3.2021 8.00,0.013,0.3
11.3.2021 9.00,0.013,0.4
11.3.2021 10.00,0.013,0.7
11.3.2021 11.00,0.013,0.7
11.3.2021 12.00,0.013,1.1
11.3.2021 13.00,0.013,1.8
11.3.2021 14.00,0.013,2.9
11.3.2021 15.00,0.013,4
11.3.2021 16.00,0.013,4.7
11.3.2021 17.00,0.013,5.3
11.3.2021 18.00,0.013,5
11.3.2021 19.00,0.013,5.1
11.3.2021 20.00,0.013,5.1
11.3.2021 21.00,0.013,5
11.3.2021 22.00,0.013,5.4
11.3.2021 23.00,0.013,4.7
12.3.2021 0.00,0.01,4.5
12.3.2021 1.00,0.01,4.6
12.3.2021 2.00,0.01,4.5
12.3.2021 3.00,0.01,4.5
12.3.2021 4.00,0.01,4.5
12.3.2021 5.00,0.01,4.6
12.3.2021 6.00,0.01,4.7
12.3.2021 7.00,0.01,4.6
12.3.2021 8.00,0.01,4.2
12.3.2021 9.00,0.01,4.2
12.3.2021 10.00,0.01,4.4
12.3.2021 11.00,0.01,5
12.3.2021 12.00,0.01,5.7
12.3.2021 13.00,0.01,5.3
12.3.2021 14.00,0.01,6.1
12.3.2021 15.00,0.01,6.3
12.3.2021 16.00,0.01,6.4
12.3.2021 17.00,0.01,6.5
12.3.2021 18.00,0.01,6.2
12.3.2021 19.00,0.01,5.5
12.3.2021 20.00,0.01,4.8
12.3.2021 21.00,0.01,4.4
12.3.2021 22.00,0.01,3.9
12.3.2021 23.00,0.01,3.6
13.3.2021 0.00,0.009,3.4
13.3.2021 1.00,0.009,2.6
13.3.2021 2.00,0.009,1.4
13.3.2021 3.00,0.009,0.9
13.3.2021 4.00,0.009,0.3
13.3.2021 5.00,0.009,0.4
13.3.2021 6.00,0.009,1
13.3.2021 7.00,0.009,1.5
13.3.2021 8.00,0.009,2.1
13.3.2021 9.00,0.009,2.6
13.3.2021 10.00,0.009,3.5
13.3.2021 11.00,0.009,3.9
13.3.2021 12.00,0.009,4.4
13.3.2021 13.00,0.009,4.8
13.3.2021 14.00,0.009,5.5
13.3.2021 15.00,0.009,5.2
13.3.2021 16.00,0.009,3
13.3.2021 17.00,0.009,1
13.3.2021 18.00,0.009,2
13.3.2021 19.00,0.009,2.5
13.3.2021 20.00,0.009,2.5
13.3.2021 21.00,0.009,2.1
13.3.2021 22.00,0.009,1.5
13.3.2021 23.00,0.009,1.4
14.3.2021 0.00,0.009,1.7
14.3.2021 1.00,0.009,1.8
14.3.2021 2.00,0.009,1.8
14.3.2021 3.00,0.009,1.5
14.3.2021 4.00,0.009,1.4
14.3.2021 5.00,0.009,1.7
14.3.2021 6.00,0.009,1.7
14.3.2021 7.00,0.009,1.9
14.3.2021 8.00,0.009,2.3
14.3.2021 9.00,0.009,2.3
14.3.2021 10.00,0.009,2.3
14.3.2021 11.00,0.009,3.1
14.3.2021 12.00,0.009,3.9
14.3.2021 13.00,0.009,4.9
14.3.2021 14.00,0.009,4.8
14.3.2021 15.00,0.009,4.9
14.3.2021 16.00,0.009,5.5
14.3.2021 17.00,0.009,6.3
14.3.2021 18.00,0.009,5.9
14.3.2021 19.00,0.009,4.8
14.3.2021 20.00,0.009,4.2
14.3.2021 21.00,0.009,3.8
14.3.2021 22.00,0.009,4
14.3.2021 23.00,0.009,3.9
15.3.2021 0.00,0.011,3.9
15.3.2021 1.00,0.011,3.9
15.3.2021 2.00,0.011,3.8
15.3.2021 3.00,0.011,3.9
15.3.2021 4.00,0.011,3.7
15.3.2021 5.00,0.011,3.5
15.3.2021 6.00,0.011,3.1
15.3.2021 7.00,0.011,2.8
15.3.2021 8.00,0.011,3
15.3.2021 9.00,0.011,3.8
15.3.2021 10.00,0.011,4.4
15.3.2021 11.00,0.011,4.9
15.3.2021 12.00,0.011,5.3
15.3.2021 13.00,0.011,6.1
15.3.2021 14.00,0.011,6.5
15.3.2021 15.00,0.011,6.4
15.3.2021 16.00,0.011,6.1
15.3.2021 17.00,0.011,5.5
15.3.2021 18.00,0.011,5
15.3.2021 19.00,0.011,4.5
15.3.2021 20.00,0.011,4.1
15.3.2021 21.00,0.011,3.7
15.3.2021 22.00,0.011,3.1
15.3.2021 23.00,0.011,2.4
16.3.2021 0.00,0.01,1.8
16.3.2021 1.00,0.01,1
16.3.2021 2.00,0.01,1.2
16.3.2021 3.00,0.01,1.4
16.3.2021 4.00,0.01,1.1
16.3.2021 5.00,0.01,0.9
16.3.2021 6.00,0.01,1.2
16.3.2021 7.00,0.01,1.3
16.3.2021 8.00,0.01,1.2
16.3.2021 9.00,0.01,1.9
16.3.2021 10.00,0.01,2.8
16.3.2021 11.00,0.01,3.8
16.3.2021 12.00,0.01,5.1
16.3.2021 13.00,0.01,6
16.3.2021 14.00,0.01,6.6
16.3.2021 15.00,0.01,7
16.3.2021 16.00,0.01,6.7
16.3.2021 17.00,0.01,6.4
16.3.2021 18.00,0.01,5.6
16.3.2021 19.00,0.01,4.9
16.3.2021 20.00,0.01,4
16.3.2021 21.00,0.01,3.2
16.3.2021 22.00,0.01,2.3
16.3.2021 23.00,0.01,1.1
17.3.2021 0.00,0.01,0.4
17.3.2021 1.00,0.01,0.4
17.3.2021 2.00,0.01,0.2
17.3.2021 3.00,0.01,-0.3
17.3.2021 4.00,0.01,-0.3
17.3.2021 5.00,0.01,0.2
17.3.2021 6.00,0.01,0.3
17.3.2021 7.00,0.01,0.2
17.3.2021 8.00,0.01,0.7
17.3.2021 9.00,0.01,1.7
17.3.2021 10.00,0.01,4.3
17.3.2021 11.00,0.01,5.9
17.3.2021 12.00,0.01,7.4
17.3.2021 13.00,0.01,7.6
17.3.2021 14.00,0.01,7.7
17.3.2021 15.00,0.01,7.6
17.3.2021 16.00,0.01,6.6
17.3.2021 17.00,0.01,6.4
17.3.2021 18.00,0.01,6.1
17.3.2021 19.00,0.01,4
17.3.2021 20.00,0.01,2.5
17.3.2021 21.00,0.01,2
17.3.2021 22.00,0.01,1.8
17.3.2021 23.00,0.01,1.6
18.3.2021 0.00,0.01,0.9
18.3.2021 1.00,0.012,0.9
18.3.2021 2.00,0.012,0.4
18.3.2021 3.00,0.012,-0.4
18.3.2021 4.00,0.012,-1
18.3.2021 5.00,0.012,-1.1
18.3.2021 6.00,0.012,-1.6
18.3.2021 7.00,0.012,-2.3
18.3.2021 8.00,0.012,-1.9
18.3.2021 9.00,0.012,0.5
18.3.2021 10.00,0.012,2.1
18.3.2021 11.00,0.012,3.3
18.3.2021 12.00,0.012,4.2
18.3.2021 13.00,0.012,6.1
18.3.2021 14.00,0.012,6.2
18.3.2021 15.00,0.012,6.1
18.3.2021 16.00,0.012,5.4
18.3.2021 17.00,0.012,4.8
18.3.2021 18.00,0.012,3.7
18.3.2021 19.00,0.012,2.7
18.3.2021 20.00,0.012,1
18.3.2021 21.00,0.012,0.2
18.3.2021 22.00,0.012,0.3
18.3.2021 23.00,0.012,0.5
19.3.2021 0.00,0.012,0
19.3.2021 1.00,0.013,0
19.3.2021 2.00,0.013,0
19.3.2021 3.00,0.013,-0.1
19.3.2021 4.00,0.013,-0.1
19.3.2021 5.00,0.013,-0.1
19.3.2021 6.00,0.013,-0.4
19.3.2021 7.00,0.013,-0.9
19.3.2021 8.00,0.013,-0.6
19.3.2021 9.00,0.013,-0.6
19.3.2021 10.00,0.013,0.2
19.3.2021 11.00,0.013,0.7
19.3.2021 12.00,0.013,1.4
19.3.2021 13.00,0.013,2.3
19.3.2021 14.00,0.013,2.9
19.3.2021 15.00,0.013,3.5
19.3.2021 16.00,0.013,3.5
19.3.2021 17.00,0.013,3.5
19.3.2021 18.00,0.013,2.9
19.3.2021 19.00,0.013,0.9
19.3.2021 20.00,0.013,-0.6
19.3.2021 21.00,0.013,-0.9
19.3.2021 22.00,0.013,-1.4
19.3.2021 23.00,0.013,-1.4
20.3.2021 0.00,0.009,-1.6
20.3.2021 1.00,0.009,-1.3
20.3.2021 2.00,0.009,-1.1
20.3.2021 3.00,0.009,-1.1
20.3.2021 4.00,0.009,-0.9
20.3.2021 5.00,0.009,-0.3
20.3.2021 6.00,0.009,0
20.3.2021 7.00,0.009,0.2
20.3.2021 8.00,0.009,0.6
20.3.2021 9.00,0.009,0.9
20.3.2021 10.00,0.009,1
20.3.2021 11.00,0.009,0.7
20.3.2021 12.00,0.009,1.4
20.3.2021 13.00,0.009,2.3
20.3.2021 14.00,0.009,2.8
20.3.2021 15.00,0.009,2.8
20.3.2021 16.00,0.009,3.1
20.3.2021 17.00,0.009,3.6
20.3.2021 18.00,0.009,3.9
20.3.2021 19.00,0.009,4.1
20.3.2021 20.00,0.009,4.4
20.3.2021 21.00,0.009,4.8
20.3.2021 22.00,0.009,4.9
20.3.2021 23.00,0.009,4.8
21.3.2021 0.00,0.009,4.8
21.3.2021 1.00,0.009,4.8
21.3.2021 2.00,0.009,4.9
21.3.2021 3.00,0.009,5.1
21.3.2021 4.00,0.009,4.9
21.3.2021 5.00,0.009,4.4
21.3.2021 6.00,0.009,3.7
21.3.2021 7.00,0.009,3.4
21.3.2021 8.00,0.009,3.8
21.3.2021 9.00,0.009,4.8
21.3.2021 10.00,0.009,5.7
21.3.2021 11.00,0.009,6.5
21.3.2021 12.00,0.009,7.1
21.3.2021 13.00,0.009,7.5
21.3.2021 14.00,0.009,8
21.3.2021 15.00,0.009,7.7
21.3.2021 16.00,0.009,7.1
21.3.2021 17.00,0.009,7
21.3.2021 18.00,0.009,5.9
21.3.2021 19.00,0.009,4.8
21.3.2021 20.00,0.009,3.1
21.3.2021 21.00,0.009,2
21.3.2021 22.00,0.009,1.5
21.3.2021 23.00,0.009,0.9
22.3.2021 0.00,0.01,0.3
22.3.2021 1.00,0.01,-0.2
22.3.2021 2.00,0.01,-0.4
22.3.2021 3.00,0.01,-0.8
22.3.2021 4.00,0.01,-0.8
22.3.2021 5.00,0.01,-1
22.3.2021 6.00,0.01,-1.1
22.3.2021 7.00,0.01,-1.1
22.3.2021 8.00,0.01,0.5
22.3.2021 9.00,0.01,2.2
22.3.2021 10.00,0.01,5.4
22.3.2021 11.00,0.01,6.5
22.3.2021 12.00,0.01,7.5
22.3.2021 13.00,0.01,8.2
22.3.2021 14.00,0.01,8.2
22.3.2021 15.00,0.01,8.2
22.3.2021 16.00,0.01,7.5
22.3.2021 17.00,0.01,6.9
22.3.2021 18.00,0.01,6.4
22.3.2021 19.00,0.01,5.9
22.3.2021 20.00,0.01,5.8
22.3.2021 21.00,0.01,6
22.3.2021 22.00,0.01,5.6
22.3.2021 23.00,0.01,5.6
23.3.2021 0.00,0.01,5.4
23.3.2021 1.00,0.01,5.2
23.3.2021 2.00,0.01,4.8
23.3.2021 3.00,0.01,4.5
23.3.2021 4.00,0.01,4.4
23.3.2021 5.00,0.01,4.4
23.3.2021 6.00,0.01,4.4
23.3.2021 7.00,0.01,4.5
23.3.2021 8.00,0.01,4.7
23.3.2021 9.00,0.01,5
23.3.2021 10.00,0.01,5.4
23.3.2021 11.00,0.01,5.6
23.3.2021 12.00,0.01,5.8
23.3.2021 13.00,0.01,6.1
23.3.2021 14.00,0.01,6.2
23.3.2021 15.00,0.01,6.3
23.3.2021 16.00,0.01,6
23.3.2021 17.00,0.01,5.8
23.3.2021 18.00,0.01,5.6
23.3.2021 19.00,0.01,5.5
23.3.2021 20.00,0.01,5.6
23.3.2021 21.00,0.01,5.8
23.3.2021 22.00,0.01,5.6
23.3.2021 23.00,0.01,5.7
24.3.2021 0.00,0.01,5.6
24.3.2021 1.00,0.008,5.5
24.3.2021 2.00,0.008,5.4
24.3.2021 3.00,0.008,5.5
24.3.2021 4.00,0.008,5.1
24.3.2021 5.00,0.008,4.9
24.3.2021 6.00,0.008,4.8
24.3.2021 7.00,0.008,4.7
24.3.2021 8.00,0.008,4.7
24.3.2021 9.00,0.008,5.6
24.3.2021 10.00,0.008,6.4
24.3.2021 11.00,0.008,7.5
24.3.2021 12.00,0.008,8.3
24.3.2021 13.00,0.008,9.1
24.3.2021 14.00,0.008,9.6
24.3.2021 15.00,0.008,9.9
24.3.2021 16.00,0.008,10
24.3.2021 17.00,0.008,10
24.3.2021 18.00,0.008,9.7
24.3.2021 19.00,0.008,9.2
24.3.2021 20.00,0.008,8.6
24.3.2021 21.00,0.008,8.4
24.3.2021 22.00,0.008,7.9
24.3.2021 23.00,0.008,7.7
25.3.2021 0.00,0.008,7.3
25.3.2021 1.00,0.008,7
25.3.2021 2.00,0.008,6.8
25.3.2021 3.00,0.008,6.6
25.3.2021 4.00,0.008,6.2
25.3.2021 5.00,0.008,6
25.3.2021 6.00,0.008,5.8
25.3.2021 7.00,0.008,4.9
25.3.2021 8.00,0.008,4.8
25.3.2021 9.00,0.008,5.6
25.3.2021 10.00,0.008,7.1
25.3.2021 11.00,0.008,8.8
25.3.2021 12.00,0.008,9.8
25.3.2021 13.00,0.008,10.7
25.3.2021 14.00,0.008,11.2
25.3.2021 15.00,0.008,12
25.3.2021 16.00,0.008,12.2
25.3.2021 17.00,0.008,11.8
25.3.2021 18.00,0.007,11.2
